order_id,order_date,customer_id,product_id,quantity,unit_price,discount,channel,ordered_at,qty,discount_pct,product_name,category,standard_price,active_flag,full_name,email,province,signup_date,payment_id,payment,paid_at,net_sales
ORD000574,,C0010,P022,,499.0,0.0,Mobile App,03/02/2026 11:10,3.0,0%,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 010,customer010@example.com,ชลบุรี,2024-02-04,PAY000574,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-03 11:32:00,
ORD000575,,C0154,P015,,284.05,0.0,Marketplace,22/02/2026 06:29,3.0,0%,Notebook Model 15,Notebook,299.0,Y,ลูกค้า 154,customer154@example.com,เชียงใหม่,2024-04-12,PAY000575,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-22 07:41:00,
ORD000576,,C0014,P003,,27195.0,0.0,Mobile App,27/02/2026 01:43,2.0,0%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 014,customer014@example.com,ขอนเเก่น,2025-02-15,PAY000576,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-27 02:04:00,
ORD000577,,C0030,P020,,449.1,0.0,Mobile App,28/02/2026 21:05,1.0,0%,Smart Home Model 20,Smart Home,499.0,Y,ลูกค้า 030,customer030@example.com,ชลบุรี,2024-07-04,PAY000577,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-28 22:47:00,
ORD000578,,C0039,P003,,23310.0,0.0,Marketplace,09/02/2026 03:11,4.0,5%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 039,customer039@example.com,กรุงเทพมหานคร,2025-07-17,PAY000578,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-09 05:17:00,
ORD000579,,C0086,P001,,269.1,0.0,Mobile App,08/02/2026 06:46,2.0,0%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 086,customer086@example.com,Bangkok,2025-04-12,PAY000579,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-08 08:16:00,
ORD000580,,C0110,P033,,11610.0,0.0,Web,26/02/2026 23:03,2.0,0%,Smart Home Model 33,Smart Home,12900.0,Y,ลูกค้า 110,customer110@example.com,Chiang Mai,2025-11-25,PAY000580,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-26 23:54:00,
ORD000581,,C0036,P017,,990.0,0.0,Marketplace,19/02/2026 23:30,2.0,5%,Smartphone Model 17,Smartphone,990.0,Y,ลูกค้า 036,customer036@example.com,กทม.,2024-10-26,PAY000581,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-20 00:05:00,
ORD000582,,C0134,P016,,1415.5,0.0,Mobile App,06/02/2026 04:51,2.0,0%,Accessory Model 16,Accessory,1490.0,Y,ลูกค้า 134,customer134@example.com,Phuket,2025-08-29,PAY000582,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-06 07:43:00,
ORD000583,,C0025,P032,,27195.0,0.0,Web,19/02/2026 14:04,2.0,0%,Notebook Model 32,Notebook,25900.0,Y,ลูกค้า 025,customer025@example.com,ชลบุรี,2024-11-26,PAY000583,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-19 14:16:00,
ORD000584,,C0039,P027,,25900.0,0.0,Marketplace,18/02/2026 20:32,3.0,10%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 039,customer039@example.com,กรุงเทพมหานคร,2025-07-17,PAY000584,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-18 21:27:00,
ORD000585,,C0028,P028,,299.0,0.0,Web,23/02/2026 05:34,2.0,10%,Smartphone Model 28,Smartphone,299.0,Y,ลูกค้า 028,customer028@example.com,ขอนเเก่น,2025-08-20,PAY000585,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-23 06:15:00,
ORD000586,,C0133,P017,,891.0,0.0,Mobile App,25/02/2026 15:32,4.0,0%,Smartphone Model 17,Smartphone,990.0,Y,ลูกค้า 133,customer133@example.com,ภูเก็ต,2024-09-19,PAY000586,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-25 15:50:00,
ORD000587,,C0153,P015,,299.0,0.0,Mobile App,27/02/2026 14:35,1.0,10%,Notebook Model 15,Notebook,299.0,Y,ลูกค้า 153, customer153@example.com ,ขอนเเก่น,2024-03-20,PAY000587,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-27 15:37:00,
ORD000588,,C0038,P032,,23310.0,0.0,Mobile App,10/02/2026 23:33,1.0,0%,Notebook Model 32,Notebook,25900.0,Y,ลูกค้า 038,customer038@example.com,ชลบุรี,2024-05-25,PAY000588,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-11 01:52:00,
ORD000589,,C0031,P038,,12255.0,0.0,Mobile App,28/02/2026 02:47,1.0,0%,Smartphone Model 38,Smartphone,12900.0,N,ลูกค้า 031,customer031@example.com,Bangkok,2025-07-21,PAY000589,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-28 03:15:00,
ORD000590,,C0139,P021,,23310.0,0.0,Marketplace,27/02/2026 17:19,1.0,0%,Smart Home Model 21,Smart Home,25900.0,Y,ลูกค้า 139,customer139@example.com,ระยอง,2024-07-19,PAY000590,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-27 17:53:00,
ORD000591,,C0039,P017,,990.0,0.0,Marketplace,14/02/2026 09:53,1.0,0%,Smartphone Model 17,Smartphone,990.0,Y,ลูกค้า 039,customer039@example.com,กรุงเทพมหานคร,2025-07-17,PAY000591,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-14 11:09:00,
ORD000592,,C0094,P011,,27195.0,0.0,Marketplace,14/02/2026 17:35,2.0,0%,Accessory Model 11,Accessory,25900.0,Y,ลูกค้า 094,customer094@example.com,ขอนแก่น,2025-04-07,PAY000592,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-14 17:48:00,
ORD000593,,C0110,P009,,299.0,0.0,Web,13/02/2026 02:48,2.0,0%,Notebook Model 09,Notebook,299.0,Y,ลูกค้า 110,customer110@example.com,Chiang Mai,2025-11-25,PAY000593,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-13 05:11:00,
ORD000594,,C0101,P005,,299.0,0.0,Marketplace,10/02/2026 13:19,1.0,0%,Smartphone Model 05,Smartphone,299.0,Y,ลูกค้า 101,customer101@example.com,ภูเก็ต,2024-06-20,PAY000594,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-10 13:28:00,
ORD000595,,C0036,P038,,12900.0,0.0,Web,06/02/2026 15:57,2.0,0%,Smartphone Model 38,Smartphone,12900.0,N,ลูกค้า 036,customer036@example.com,กทม.,2024-10-26,PAY000595,"{'method': 'Credit Card', 'status': 'REFUNDED'}",2026-02-06 17:18:00,
ORD000596,,C0025,P013,,474.05,0.0,Web,12/02/2026 21:25,2.0,5%,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 025,customer025@example.com,ชลบุรี,2024-11-26,PAY000596,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-13 00:02:00,
ORD000597,,C0091,P022,,499.0,0.0,Marketplace,02/02/2026 14:46,1.0,5%,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 091,customer091@example.com,ชลบุรี,2025-04-16,PAY000597,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-02 16:50:00,
ORD000598,,C0082,P038,,13545.0,0.0,Marketplace,13/02/2026 05:42,1.0,0%,Smartphone Model 38,Smartphone,12900.0,N,ลูกค้า 082,customer082@example.com,กรุงเทพมหานคร,2024-07-05,PAY000598,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-13 07:41:00,
ORD000599,,C0068,P022,,523.95,0.0,Marketplace,13/02/2026 09:16,2.0,0%,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 068, customer068@example.com ,ขอนเเก่น,2024-09-06,PAY000599,"{'method': 'PromptPay', 'status': 'REFUNDED'}",2026-02-13 11:03:00,
ORD000600,,C0096,P014,,990.0,0.0,Web,22/02/2026 18:07,2.0,5%,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 096,customer096@example.com,กรุงเทพมหานคร,2025-12-01,PAY000600,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-22 19:47:00,
ORD000601,,C0149,P037,,24605.0,0.0,Mobile App,03/02/2026 10:36,2.0,0%,Smart Home Model 37,Smart Home,25900.0,Y,ลูกค้า 149,customer149@example.com,ขอนเเก่น,2024-07-01,PAY000601,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-03 12:47:00,
ORD000602,,C0124,P025,,24605.0,0.0,Mobile App,10/02/2026 17:55,1.0,0%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 124,customer124@example.com,กรุงเทพมหานคร,2025-08-06,PAY000602,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-10 19:16:00,
ORD000603,,C0048,P027,,27195.0,0.0,Web,23/02/2026 09:04,1.0,0%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 048,customer048@example.com,กทม.,2024-09-09,PAY000603,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-23 09:59:00,
ORD000604,,C0137,P025,,25900.0,0.0,Web,20/02/2026 19:17,2.0,10%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 137,customer137@example.com,Phuket,2025-01-23,PAY000604,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-20 21:46:00,
ORD000605,,C0095,P001,,269.1,0.0,Mobile App,09/02/2026 09:07,2.0,5%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 095,customer095@example.com,ระยอง,2024-09-29,PAY000605,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-09 10:44:00,
ORD000606,,C0132,P039,,891.0,0.0,Marketplace,24/02/2026 08:24,2.0,5%,Notebook Model 39,Notebook,990.0,N,ลูกค้า 132,customer132@example.com,Chonburi,2025-02-04,PAY000606,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-24 11:10:00,
ORD000607,,C0146,P008,,523.95,0.0,Marketplace,19/02/2026 00:57,4.0,5%,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 146,customer146@example.com,กทม.,2025-05-19,PAY000607,"{'method': 'Credit Card', 'status': 'FAILED'}",2026-02-19 01:41:00,
ORD000608,,C0082,P035,,27195.0,0.0,Marketplace,21/02/2026 21:51,2.0,10%,Accessory Model 35,Accessory,25900.0,Y,ลูกค้า 082,customer082@example.com,กรุงเทพมหานคร,2024-07-05,PAY000608,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-22 00:51:00,
ORD000609,,C0122,P014,,1039.5,0.0,Web,09/02/2026 00:21,4.0,0%,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 122,customer122@example.com,ขอนแก่น,2025-01-18,PAY000609,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-09 02:10:00,
ORD000610,,C0141,P006,,299.0,0.0,Mobile App,17/02/2026 22:24,1.0,5%,Accessory Model 06,Accessory,299.0,Y,ลูกค้า 141,customer141@example.com,Bangkok,2025-07-05,PAY000610,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-17 23:24:00,
ORD000611,,C0063,P035,,25900.0,0.0,Mobile App,11/02/2026 09:32,1.0,0%,Accessory Model 35,Accessory,25900.0,Y,ลูกค้า 063,customer063@example.com,Rayong,2024-08-07,PAY000611,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-11 10:58:00,
ORD000612,,C0139,P002,,1341.0,0.0,Marketplace,14/02/2026 05:20,1.0,0%,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 139,customer139@example.com,ระยอง,2024-07-19,PAY000612,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-14 06:02:00,
ORD000613,,C0082,P013,,449.1,0.0,Marketplace,21/02/2026 20:52,3.0,0%,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 082,customer082@example.com,กรุงเทพมหานคร,2024-07-05,PAY000613,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-21 21:50:00,
ORD000614,,C0163,P035,,25900.0,0.0,Marketplace,01/02/2026 21:40,2.0,5%,Accessory Model 35,Accessory,25900.0,Y,,,,,PAY000614,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-01 22:26:00,
ORD000615,,C0136,P003,,24605.0,0.0,Mobile App,27/02/2026 07:01,4.0,5%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 136, customer136@example.com ,ระยอง,2024-06-23,PAY000615,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-27 08:15:00,
ORD000616,,C0144,P040,,3990.0,0.0,Marketplace,01/02/2026 10:24,2.0,0%,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 144,customer144@example.com,ภูเก็ต,2025-04-02,PAY000616,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-01 10:58:00,
ORD000617,,C0008,P017,,891.0,0.0,Marketplace,25/02/2026 15:46,2.0,10%,Smartphone Model 17,Smartphone,990.0,Y,ลูกค้า 008,customer008@example.com,ขอนแก่น,2025-05-27,PAY000617,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-25 17:01:00,
ORD000618,,C0100,P004,,1415.5,0.0,Marketplace,24/02/2026 20:02,1.0,0%,Smart Home Model 04,Smart Home,1490.0,Y,ลูกค้า 100,customer100@example.com,กรุงเทพมหานคร,2025-04-14,PAY000618,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-24 22:35:00,
ORD000619,,C0126,P012,,990.0,0.0,Marketplace,09/02/2026 12:09,1.0,10%,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 126,customer126@example.com,เชียงใหม่,2025-03-31,PAY000619,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-09 14:23:00,
ORD000620,,C0020,P003,,27195.0,0.0,Marketplace,27/02/2026 03:47,2.0,0%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 020,customer020@example.com,ขอนแก่น,2025-10-31,PAY000620,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-27 04:26:00,
ORD000621,,C0017,P031,,1341.0,0.0,Mobile App,17/02/2026 12:32,2.0,10%,Smart Home Model 31,Smart Home,1490.0,Y,ลูกค้า 017, customer017@example.com ,กรุงเทพมหานคร,2024-08-15,PAY000621,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-02-17 14:25:00,
ORD000622,,C0100,P001,,299.0,0.0,Web,26/02/2026 00:13,3.0,0%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 100,customer100@example.com,กรุงเทพมหานคร,2025-04-14,PAY000622,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-26 03:04:00,
ORD000623,,C0151,P017,,940.5,0.0,Web,14/02/2026 06:18,1.0,0%,Smartphone Model 17,Smartphone,990.0,Y,ลูกค้า 151,customer151@example.com,Chonburi,2024-10-15,PAY000623,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-14 09:10:00,
ORD000624,,C0120,P038,,11610.0,0.0,Web,11/02/2026 05:25,1.0,0%,Smartphone Model 38,Smartphone,12900.0,N,ลูกค้า 120,customer120@example.com,ขอนแก่น,2025-09-17,PAY000624,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-11 05:37:00,
ORD000625,,C0065,P026,,11610.0,0.0,Web,10/02/2026 10:36,2.0,5%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 065,customer065@example.com,ขอนแก่น,2024-06-15,PAY000625,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-10 11:20:00,
ORD000626,,C0047,P010,,1039.5,0.0,Mobile App,17/02/2026 05:04,3.0,5%,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 047,customer047@example.com,Rayong,2025-10-16,PAY000626,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-17 06:19:00,
ORD000627,,C0068,P013,,474.05,0.0,Marketplace,15/02/2026 14:31,1.0,10%,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 068, customer068@example.com ,ขอนเเก่น,2024-09-06,PAY000627,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-15 15:42:00,
ORD000628,,C0137,P010,,990.0,0.0,Mobile App,13/02/2026 21:25,3.0,0%,Smart Home Model 10,Smart Home,990.0,Y,ลูกค้า 137,customer137@example.com,Phuket,2025-01-23,PAY000628,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-13 22:24:00,
ORD000629,,C0086,P036,,284.05,0.0,Mobile App,10/02/2026 18:31,2.0,0%,Notebook Model 36,Notebook,299.0,Y,ลูกค้า 086,customer086@example.com,Bangkok,2025-04-12,PAY000629,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-10 20:55:00,
ORD000630,,C0040,P022,,499.0,0.0,Mobile App,06/02/2026 04:23,3.0,0%,Accessory Model 22,Accessory,499.0,Y,ลูกค้า 040,customer040@example.com,กรุงเทพมหานคร,2025-05-29,PAY000630,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-06 04:47:00,
ORD000631,,C0032,P040,,3790.5,0.0,Mobile App,04/02/2026 11:25,1.0,0%,Accessory Model 40,Accessory,3990.0,N,ลูกค้า 032,customer032@example.com,ระยอง,2024-11-22,PAY000631,"{'method': 'Credit Card', 'status': 'REFUNDED'}",2026-02-04 11:38:00,
ORD000632,,C0014,P004,,1564.5,0.0,Marketplace,21/02/2026 11:31,4.0,5%,Smart Home Model 04,Smart Home,1490.0,Y,ลูกค้า 014,customer014@example.com,ขอนเเก่น,2025-02-15,PAY000632,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-21 14:12:00,
ORD000633,,C0130,P014,,940.5,0.0,Web,05/02/2026 21:07,1.0,0%,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 130,customer130@example.com,ภูเก็ต,2025-09-18,PAY000633,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-05 21:19:00,
ORD000634,,C0023,P025,,25900.0,0.0,Marketplace,12/02/2026 10:16,3.0,5%,Accessory Model 25,Accessory,25900.0,Y,ลูกค้า 023,customer023@example.com,กรุงเทพมหานคร,2024-10-21,PAY000634,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-12 11:16:00,
ORD000635,,C0028,P006,,313.95,0.0,Marketplace,21/02/2026 15:49,3.0,0%,Accessory Model 06,Accessory,299.0,Y,ลูกค้า 028,customer028@example.com,ขอนเเก่น,2025-08-20,PAY000635,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-21 17:58:00,
ORD000636,,C0071,P013,,499.0,0.0,Web,21/02/2026 07:26,1.0,10%,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 071,customer071@example.com,ชลบุรี,2024-03-26,PAY000636,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-21 10:21:00,
ORD000637,,C0041,P015,,299.0,0.0,Marketplace,04/02/2026 08:39,1.0,0%,Notebook Model 15,Notebook,299.0,Y,ลูกค้า 041,customer041@example.com,Rayong,2024-02-25,PAY000637,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-04 09:15:00,
ORD000638,,C0012,P012,,990.0,0.0,Mobile App,03/02/2026 23:38,4.0,0%,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 012,customer012@example.com,ขอนเเก่น,2025-11-17,PAY000638,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-04 01:43:00,
ORD000639,,C0017,P007,,27195.0,0.0,Web,02/02/2026 17:17,4.0,0%,Notebook Model 07,Notebook,25900.0,Y,ลูกค้า 017, customer017@example.com ,กรุงเทพมหานคร,2024-08-15,PAY000639,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-02 17:30:00,
ORD000640,,C0027,P002,,1490.0,0.0,Web,28/02/2026 14:41,2.0,10%,Smartphone Model 02,Smartphone,1490.0,Y,ลูกค้า 027,customer027@example.com,Bangkok,2024-09-15,PAY000640,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-28 17:35:00,
ORD000641,,C0086,P023,,269.1,0.0,Marketplace,16/02/2026 20:20,3.0,0%,Accessory Model 23,Accessory,299.0,Y,ลูกค้า 086,customer086@example.com,Bangkok,2025-04-12,PAY000641,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-16 21:16:00,
ORD000642,,C0047,P001,,269.1,0.0,Mobile App,12/02/2026 09:47,1.0,5%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 047,customer047@example.com,Rayong,2025-10-16,PAY000642,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-12 10:21:00,
ORD000643,,C0087,P026,,12255.0,0.0,Marketplace,16/02/2026 00:40,1.0,0%,Smart Home Model 26,Smart Home,12900.0,Y,ลูกค้า 087,,กรุงเทพมหานคร,2024-11-28,PAY000643,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-16 00:44:00,
ORD000644,,C0112,P014,,990.0,0.0,Web,06/02/2026 08:04,2.0,10%,Notebook Model 14,Notebook,990.0,Y,ลูกค้า 112,customer112@example.com,กรุงเทพมหานคร,2025-11-24,PAY000644,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-06 10:59:00,
ORD000645,,C0017,P029,,3990.0,0.0,Web,27/02/2026 00:09,2.0,5%,Notebook Model 29,Notebook,3990.0,Y,ลูกค้า 017, customer017@example.com ,กรุงเทพมหานคร,2024-08-15,PAY000645,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-27 02:28:00,
ORD000646,,C0136,P001,,269.1,0.0,Mobile App,08/02/2026 12:53,1.0,0%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 136, customer136@example.com ,ระยอง,2024-06-23,PAY000646,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-08 13:48:00,
ORD000647,,C0071,P024,,313.95,0.0,Marketplace,26/02/2026 20:49,2.0,5%,Accessory Model 24,Accessory,299.0,Y,ลูกค้า 071,customer071@example.com,ชลบุรี,2024-03-26,PAY000647,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-26 23:26:00,
ORD000648,,C0078,P012,,990.0,0.0,Mobile App,19/02/2026 14:29,2.0,0%,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 078,customer078@example.com,Rayong,2025-01-27,PAY000648,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-19 16:30:00,
ORD000649,,C0090,P001,,269.1,0.0,Web,10/02/2026 11:21,2.0,10%,Notebook Model 01,Notebook,299.0,Y,ลูกค้า 090,customer090@example.com,เชียงใหม่,2024-09-18,PAY000649,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-10 12:17:00,
ORD000650,,C0080,P003,,25900.0,0.0,Mobile App,17/02/2026 19:43,2.0,0%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 080,customer080@example.com,ขอนแก่น,2024-01-04,PAY000650,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-17 21:07:00,
ORD000651,,C0104,P039,,940.5,0.0,Web,06/02/2026 13:24,1.0,10%,Notebook Model 39,Notebook,990.0,N,ลูกค้า 104,customer104@example.com,ระยอง,2025-05-17,PAY000651,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-06 13:31:00,
ORD000652,,C0034,P008,,499.0,0.0,Web,11/02/2026 02:58,2.0,0%,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 034, customer034@example.com ,Phuket,2025-04-19,PAY000652,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-11 03:34:00,
ORD000653,,C0120,P003,,27195.0,0.0,Marketplace,18/02/2026 19:13,3.0,0%,Smartphone Model 03,Smartphone,25900.0,Y,ลูกค้า 120,customer120@example.com,ขอนแก่น,2025-09-17,PAY000653,"{'method': 'Credit Card', 'status': 'PAID'}",2026-02-18 21:12:00,
ORD000654,,C0142,P027,,25900.0,0.0,Web,09/02/2026 04:48,2.0,0%,Smartphone Model 27,Smartphone,25900.0,Y,ลูกค้า 142,customer142@example.com,Chonburi,2025-10-22,PAY000654,"{'method': 'Bank Transfer', 'status': 'FAILED'}",2026-02-09 06:49:00,
ORD000655,,C0085,P037,,25900.0,0.0,Web,14/02/2026 06:50,1.0,0%,Smart Home Model 37,Smart Home,25900.0,Y,ลูกค้า 085, customer085@example.com ,Bangkok,2024-11-20,PAY000655,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-14 08:20:00,
ORD000656,,C0007,P011,,24605.0,0.0,Web,26/02/2026 21:00,4.0,0%,Accessory Model 11,Accessory,25900.0,Y,ลูกค้า 007,customer007@example.com,Bangkok,2025-09-27,PAY000656,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-26 23:17:00,
ORD000657,,C0064,P033,,12900.0,0.0,Mobile App,02/02/2026 21:06,4.0,0%,Smart Home Model 33,Smart Home,12900.0,Y,ลูกค้า 064,customer064@example.com,ขอนแก่น,2025-09-12,PAY000657,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-02 23:18:00,
ORD000658,,C0154,P008,,499.0,0.0,Web,18/02/2026 19:31,3.0,0%,Accessory Model 08,Accessory,499.0,Y,ลูกค้า 154,customer154@example.com,เชียงใหม่,2024-04-12,PAY000658,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-18 19:32:00,
ORD000659,,C0165,P033,,11610.0,0.0,Marketplace,04/02/2026 22:21,2.0,0%,Smart Home Model 33,Smart Home,12900.0,Y,,,,,PAY000659,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-05 00:50:00,
ORD000660,,C0081,P012,,891.0,0.0,Marketplace,01/02/2026 21:46,2.0,0%,Accessory Model 12,Accessory,990.0,Y,ลูกค้า 081,customer081@example.com,ขอนแก่น,2025-02-21,PAY000660,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-01 22:31:00,
ORD000661,,C0161,P024,,313.95,0.0,Marketplace,17/02/2026 12:59,1.0,0%,Accessory Model 24,Accessory,299.0,Y,,,,,PAY000661,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-17 13:48:00,
ORD000662,,C0001,P031,,1415.5,0.0,Marketplace,18/02/2026 23:53,2.0,10%,Smart Home Model 31,Smart Home,1490.0,Y,ลูกค้า 001,customer001@example.com,ชลบุรี,2024-07-29,PAY000662,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-19 00:05:00,
ORD000663,,C0098,P020,,449.1,0.0,Mobile App,03/02/2026 04:45,1.0,5%,Smart Home Model 20,Smart Home,499.0,Y,ลูกค้า 098,customer098@example.com,เชียงใหม่,2025-05-17,PAY000663,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-03 07:18:00,
ORD000664,,C0054,P029,,4189.5,0.0,Marketplace,21/02/2026 00:03,1.0,10%,Notebook Model 29,Notebook,3990.0,Y,ลูกค้า 054,customer054@example.com,Bangkok,2025-01-14,PAY000664,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-21 01:11:00,
ORD000665,,C0072,P013,,474.05,0.0,Mobile App,14/02/2026 14:26,4.0,10%,Smart Home Model 13,Smart Home,499.0,Y,ลูกค้า 072,customer072@example.com,เชียงใหม่,2024-04-28,PAY000665,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-14 15:08:00,
ORD000666,,C0011,P016,,1564.5,0.0,Marketplace,10/02/2026 02:24,1.0,0%,Accessory Model 16,Accessory,1490.0,Y,ลูกค้า 011,customer011@example.com,Chonburi,2024-06-14,PAY000666,"{'method': 'Bank Transfer', 'status': 'PAID'}",2026-02-10 04:56:00,
ORD000667,,C0162,P010,,940.5,0.0,Marketplace,15/02/2026 06:14,3.0,5%,Smart Home Model 10,Smart Home,990.0,Y,,,,,PAY000667,"{'method': 'PromptPay', 'status': 'PAID'}",2026-02-15 07:42:00,
